gene	cod_len	tot_score	avg_score
YDR517W	373	423.319516457	1.13490486986
YLR151C	341	373.279887959	1.09466242803
YOR108W	605	581.865865969	0.961761761932
YER053C	301	301.716907113	1.00238175121
YGL113W	669	715.528535793	1.06954938086
YDR026C	571	655.393910374	1.1478001933
YOL138C	1342	1445.58694021	1.07718848004
YJR066W	2471	2601.4947541	1.05281050348
YPL061W	501	465.187603726	0.92851817111
YDR359C	983	1106.06373489	1.12519199887
YDL248W	384	375.870166184	0.978828557771
YBR120C	163	162.05901677	0.994227096748
YMR294W-A	120	127.285496506	1.06071247088
YOL017W	715	775.04644772	1.08398104576
YJR028W	441	450.517699036	1.02158208398
YJR026W	441	447.464618473	1.0146589988
YOR265W	107	123.283742389	1.1521845083
YIL101C	648	681.349794325	1.05146573198
YBR101C	291	297.186823366	1.0212605614
YOR326W	1575	1589.49592277	1.00920376049
YBR290W	322	361.354934254	1.12222029272
YIL131C	485	529.555372953	1.09186674836
YCR028C	513	526.628612047	1.02656649522
YJL208C	330	341.964830711	1.03625706276
YCR025C	137	167.91072478	1.22562572832
YPL059W	151	148.754010765	0.985125899103
YDR320C	669	703.609313697	1.05173290538
YDR467C	109	105.439281564	0.967332858386
YER095W	401	440.125452684	1.09756970744
YDL127W	309	321.124953961	1.03923933321
YMR244C-A	105	132.832869285	1.26507494557
YDR484W	642	666.279406931	1.03781839086
YGR142W	411	433.516436802	1.05478451777
YNL007C	353	378.846001273	1.07321813392
YDL153C	611	671.299075907	1.0986891586
YBL075C	650	707.963155969	1.08917408611
YLR403W	684	682.330961958	0.997559885904
YGR244C	428	447.880325002	1.04644935748
YDL173W	296	328.420232678	1.1095278131
YHR130C	112	107.918910131	0.963561697594
YEL059C-A	75	84.1003367307	1.12133782308
YPL010W	190	204.819579565	1.07799778718
YJL193W	403	396.297703326	0.983368990882
YPR128C	329	329.711910759	1.00216386249
YPR164W	1408	1449.16376588	1.02923562918
YFL016C	512	581.107139619	1.13497488207
YDR432W	415	416.95258291	1.00470501906
YIL163C	118	117.291261225	0.993993739197
YER058W	108	138.263369441	1.28021638371
YML112W	297	339.866616242	1.14433204122
YNL180C	332	363.708232659	1.09550672488
YBR040W	299	291.507901916	0.974942815774
YJL219W	568	555.200546488	0.977465750859
YDR073W	170	185.61020081	1.09182471065
YIR008C	410	439.878101388	1.07287341802
YDR508C	664	650.592804745	0.979808440881
YJR083C	310	338.23764478	1.09108917671
YFL062W	380	377.999760552	0.99473621198
YBR151W	317	344.50255318	1.08675884284
YHL002W	453	497.251702576	1.09768587765
YAL020C	334	397.683343356	1.19066869268
YDR473C	470	534.084714737	1.13635045689
YLR321C	427	449.163432078	1.05190499316
YPR074W-A	57	63.2288803485	1.10927860261
YDR016C	95	101.982780991	1.0735029578
YDR477W	634	654.828798943	1.03285299518
YDR250C	92	94.1071347106	1.02290363816
YLR080W	445	511.411287045	1.14923884729
YMR141C	103	107.744292484	1.04606109207
YAL032C	380	435.627581295	1.14638837183
YHR102W	1081	1158.16747684	1.07138526997
YGL204C	102	103.811660513	1.01776137758
YMR132C	209	226.240660158	1.08249119693
YDL159W-A	44	38.6631689592	0.878708385437
YIL169C	996	812.526293739	0.815789451545
YIL127C	207	234.720093699	1.13391349613
YJR065C	450	448.775289132	0.997278420293
YBR246W	388	416.669287713	1.07388991679
YKL225W	116	101.053938847	0.87115464523
YER160C	1756	1822.73158865	1.03800204365
YLR320W	1455	1508.74615069	1.03693893518
YDL014W	328	326.892851654	0.996624547725
YBR183W	317	325.587785923	1.02709080733
YPL132W	301	320.796961447	1.06577063604
YDL234C	747	766.900231541	1.02664020287
YIR010W	577	660.788174434	1.14521347389
YBL084C	759	762.090889963	1.00407231879
YIL171W	110	105.382797706	0.95802543369
YDL215C	1093	1067.09945466	0.976303252201
YGR017W	298	322.422740497	1.08195550502
YPR107C	209	224.740042841	1.07531120977
YGR141W	468	539.829300711	1.15348141178
YKL096W-A	93	59.0167650338	0.634588871332
YLR121C	509	511.989714459	1.00587370228
YKR029C	752	826.676841423	1.0993043104
YGL199C	157	165.927265995	1.05686156685
YBL096C	103	97.3378985414	0.945028141179
YLR042C	162	151.736412929	0.936644524254
YDR049W	633	695.278741547	1.09838663752
YER006W	521	546.114168175	1.04820377769
YNL097C	331	372.180811425	1.12441332757
YPL018W	370	423.436656216	1.14442339518
YLR235C	133	145.006610804	1.0902752692
YMR123W	123	119.175705462	0.96890817449
YOR252W	179	199.784354434	1.11611371192
YDL117W	886	939.323083593	1.06018406726
YML090W	129	116.260309022	0.901242705595
YLR002C	664	669.455106328	1.00821552158
YGR080W	333	350.419358999	1.05231038738
YPL266W	319	343.630915072	1.07721289991
YDL109C	648	709.272433081	1.09455622389
YGR052W	370	393.478119824	1.0634543779
YOR261C	339	350.598580586	1.03421410203
YJL089W	830	814.524877876	0.98135527455
YEL067C	196	223.640384108	1.1410223679
YNL319W	147	134.922895658	0.917842827607
YLR226W	396	413.545520238	1.04430686929
YDR296W	227	268.493567785	1.18279104751
YHR007C-A	72	71.9104942923	0.998756865171
YLR293C	220	197.013966266	0.895518028483
YGL256W	383	329.552946049	0.860451556264
YKL180W	185	166.54321684	0.900233604539
YDR426C	126	113.16372933	0.898124835951
YDR532C	386	414.569425095	1.07401405465
YHL001W	139	131.452073147	0.945698367964
YGR060W	310	283.215502108	0.913598393897
YGR019W	472	474.215035513	1.00469287185
YDR225W	133	125.501830756	0.943622787641
YLR032W	1170	1255.90806208	1.07342569408
YKR058W	617	639.869239072	1.0370652173
YKL033W	1039	1065.68557692	1.02568390464
YGR079W	371	397.126567663	1.07042201526
YCR047C	276	352.074163178	1.27563102601
YPR100W	141	165.411082484	1.17312824457
YMR125W	862	839.263203183	0.973623205549
YOR251C	305	328.928686632	1.07845471027
YOR006C	314	340.375571755	1.08399863616
YDR302W	220	219.41230993	0.997328681502
YOR387C	207	183.160958529	0.884835548449
YBR149W	345	360.006485198	1.04349705854
YER187W	142	171.303523472	1.20636284135
YNL144W-A	28	22.897408252	0.817764580428
YIL005W	702	707.419759181	1.00772045467
YMR243C	443	424.300761097	0.957789528437
YBR012C	140	151.019639519	1.07871171085
YER088C	671	681.715118006	1.01596887929
YLR034C	474	417.578883131	0.880968107871
YHR098C	930	935.657096053	1.00608289898
YOR037W	367	393.174444349	1.07132001185
YJR084W	424	460.690168894	1.0865334172
YOR062C	269	287.902595105	1.07026987028
YHR083W	330	366.043566378	1.10922292842
YML068W	465	499.076041149	1.07328180892
YKL164C	342	288.288903703	0.842950010827
YHR139C-A	104	111.71536375	1.0741861899
YNL113W	143	151.026997505	1.05613284969
YHR178W	744	812.621671714	1.09223342972
YLR349W	169	188.926301894	1.1179071118
YJR036C	893	968.212909079	1.08422498217
YER102W	201	192.616920593	0.958293137279
YDR520C	773	803.329591054	1.03923621094
YNR031C	1580	1639.58732032	1.03771349387
YNL070W	61	55.5162622581	0.910102659968
YNR010W	150	159.609351937	1.06406234625
YDR387C	556	559.502168902	1.00629886493
YPL145C	435	422.492411263	0.971246922444
YHR147C	215	225.906093487	1.05072601622
YKL150W	303	307.114639584	1.01357966859
YBR271W	420	451.981452119	1.07614631457
YLL039C	382	411.669278932	1.07766826945
YNR014W	213	226.550554828	1.0636176283
YJR072C	386	426.713053561	1.10547423202
YDL138W	764	800.709575841	1.04804918304
YJL100W	608	670.62749325	1.10300574548
YCR059C	259	284.486805268	1.09840465355
YOL046C	225	238.440293416	1.05973463741
YMR297W	533	528.331177952	0.991240483962
YPL192C	134	149.335394092	1.11444323949
YIL115C	1461	1493.78838111	1.02244242376
YDR030C	507	549.848828667	1.08451445496
YGL203C	730	777.582624291	1.06518167711
YBR255C-A	121	118.406187703	0.978563534735
YOR368W	402	417.445988573	1.03842285715
YOR065W	310	303.077305371	0.977668727002
YKL133C	464	482.524395194	1.0399232655
YGL147C	192	181.997171915	0.947901937056
YJR014W	199	211.96445672	1.06514802372
YJL168C	734	803.500535781	1.09468737845
YMR012W	1278	1221.9299075	0.956126688185
YOR031W	70	70.1348448385	1.00192635484
YHR040W	367	460.520476349	1.25482418624
YCR002C	323	325.773355875	1.0085862411
YPL196W	274	290.034113996	1.05851866422
YFL021C-A	285	340.687935565	1.19539626514
YAR073W	404	404.434862487	1.00107639229
Q0055	855	798.762883046	0.934225594206
YMR278W	623	625.552570491	1.0040972239
YML083C	419	454.092181173	1.08375222237
YPL177C	307	319.80953589	1.04172487261
YGL247W	198	214.257391021	1.08210803546
YDL035C	962	987.6823071	1.02669678493
YAL016C-B	62	55.6279934744	0.897225701199
YJR133W	210	205.995644445	0.980931640213
YCR093W	2109	2106.9217499	0.999014580322
YIL091C	722	786.058694905	1.08872395416
YHR190W	445	420.048515952	0.943929249331
YIL133C	200	186.151924682	0.930759623412
YKL192C	126	121.064302446	0.960827797188
YMR314W	235	252.665704488	1.07517321059
YGL175C	346	370.43931526	1.07063385913
YBL036C	258	262.285651394	1.01661105192
YEL006W	336	342.856828919	1.02040722892
YHR108W	586	587.205646646	1.00205741748
YBR035C	229	250.740295195	1.09493578688
YNL332W	341	339.649561411	0.996039769533
YOL122C	576	551.999025872	0.958331642139
YOR004W	255	282.239695695	1.10682233606
YMR159C	151	178.065735361	1.17924328054
YLR186W	253	261.993031294	1.03554557824
YAL025C	307	352.085619585	1.14685869572
YHR208W	394	368.890054798	0.936269174613
YER002W	232	269.085667472	1.15985201497
YOR145C	275	290.61382607	1.05677754935
YBL083C	142	131.058797312	0.922949276847
YJL127W-A	39	40.9774440283	1.05070369303
YOL140W	424	421.684074147	0.994537910724
YPL250C	137	139.250165468	1.01642456546
YFL009W	780	798.964118328	1.02431297222
YBR209W	106	116.70039343	1.10094710783
YMR150C	191	206.427633156	1.08077294846
YDL150W	423	466.079040563	1.10184170346
YOR378W	516	551.130068985	1.06808152904
YOR366W	118	124.786995241	1.05751690882
YDR137W	664	706.309286178	1.06371880448
YOR132W	552	608.318425961	1.10202613399
YGR296C-A	192	192.90586078	1.0047180249
YBL092W	131	127.554717621	0.973700134511
YML094C-A	134	140.005102367	1.04481419677
YBL030C	319	296.536993102	0.929583050476
YLR209C	312	309.884742597	0.993220328838
YHL015W-A	28	24.0849209769	0.860175749177
YNL052W	154	163.134876186	1.05931737783
YDR347W	322	342.204213338	1.06274600416
YGR166W	561	554.435826983	0.988299156833
YBL048W	104	84.0990828654	0.808645027552
YOL062C	492	522.271847552	1.06152814543
YKL037W	119	116.312670054	0.977417395408
YKR075W-A	90	81.9536329434	0.910595921594
YGL232W	290	300.751924854	1.03707560294
YOR217W	862	920.482718417	1.06784538099
YDR281C	105	119.259326042	1.13580310516
YGL211W	360	387.147125859	1.07540868294
YJR012C	208	213.125878319	1.02464364576
YHR116W	152	175.599501185	1.15525987622
YGL233W	911	923.581978934	1.01381117336
YML081W	1252	1302.05776988	1.03998224431
YEL024W	216	200.141319409	0.926580182447
YBR193C	224	225.94554412	1.00868546482
YML004C	327	335.028326137	1.02455145608
YDR101C	594	576.980470889	0.971347594089
YMR101C	344	339.707463001	0.98752169477
YDR346C	482	480.58624718	0.997066902863
YIR020W-A	81	80.7175338995	0.996512764191
YLR065C	182	182.809493539	1.0044477667
YCR033W	1227	1325.82460426	1.08054164976
YIL126W	1360	1461.30763281	1.07449090648
YDR173C	356	405.919466194	1.14022321965
YBR052C	211	227.379185479	1.07762647147
YMR160W	817	878.437132336	1.07519844839
YDR078C	224	237.294642307	1.05935108173
YDR274C	124	133.078099466	1.07321047956
YCL047C	259	280.969250809	1.0848233622
YIL168W	128	144.663221815	1.13018142043
YDR221W	703	739.31134351	1.05165198223
YOL029C	202	217.698579871	1.07771574194
YDL100C	355	345.709126486	0.973828525312
YDL241W	124	128.834434216	1.03898737271
YDR241W	96	96.923797353	1.00962288909
YGR220C	270	276.780531535	1.02511307976
YBL061C	697	782.931818696	1.12328811865
YKL012W	584	650.947183844	1.11463558877
YDR178W	182	166.732849697	0.916114558775
YLR308W	313	319.460074685	1.02063921625
YGR180C	346	325.137457583	0.939703634632
YDR465C	413	447.823431699	1.08431823656
YNL269W	132	138.205859535	1.04701408738
YLR222C-A	77	69.2245270899	0.899019832337
YER145C-A	146	161.662233251	1.10727557021
YGR049W	188	181.949372629	0.967815811855
YOL100W	1082	1136.09895236	1.04999903175
YKL021C	469	491.216636655	1.04737022741
YGL228W	578	622.108646664	1.07631253748
YFL001W	443	468.278840496	1.05706284536
YOR168W	810	810.043052836	1.00005315165
YGL161C	311	335.400359319	1.078457747
YOR306C	522	516.230605691	0.98894752048
YER044C-A	409	431.984257233	1.05619622795
YPR044C	118	119.001472571	1.00848705568
YKL160W	146	166.090664193	1.13760728899
YHL040C	628	579.814323535	0.92327121582
YOR182C	64	63.5685912543	0.993259238349
YJL218W	197	206.357334743	1.04749916113
YIR026C	365	380.430868483	1.04227635201
YBL073W	104	99.6866092147	0.958525088603
YDR397C	147	162.525343532	1.10561458185
YJL128C	669	717.190071491	1.07203299177
YNL049C	877	868.598996932	0.990420749067
YDR311W	643	671.350723157	1.04409132684
YBR283C	491	436.82333002	0.889660549939
YJR047C	158	144.836993477	0.916689832134
YNR041C	373	410.146550075	1.0995886061
YGR051C	108	118.836819154	1.10034091809
YKL011C	354	376.013314958	1.06218450553
YGL057C	288	309.776445044	1.0756126564
YBR138C	525	542.800712387	1.03390611883
YCR071C	147	156.680525302	1.06585391362
YPR143W	251	275.804550101	1.09882290877
YDL022C-A	83	80.1771497484	0.965989756005
YPL013C	122	144.584072491	1.18511534829
YPL223C	169	188.670616536	1.11639418068
YBR051W	117	119.471109457	1.02112059365
YPR081C	619	682.291165315	1.10224743993
YMR054W	891	924.624902098	1.03773838619
YBR248C	553	601.567837274	1.08782610719
YOR185C	221	213.908567435	0.967912069844
YOR161C	540	548.248647133	1.01527527247
YDL220C	925	1002.44661438	1.0837260696
YER073W	521	521.325756514	1.00062525243
YJL110C	552	598.721596594	1.08464057354
YMR316C-B	103	101.53798616	0.985805690878
YHL050C	698	784.083298625	1.12332850806
YOR180C	272	285.71764876	1.05043253221
YKR030W	274	279.1673387	1.01885890036
YCR003W	184	195.832671018	1.06430799466
YDL068W	110	103.11872923	0.937442993004
YGL002W	217	217.20133761	1.00092782309
YMR225C	99	102.708816523	1.03746279316
YCL064C	361	365.707700721	1.01304072222
YOR388C	377	407.121969408	1.0798991231
YHR207C	527	565.282534836	1.07264238109
YAR031W	299	320.054142264	1.07041519152
YBR050C	339	365.10738381	1.07701293159
YER087C-A	184	181.24193556	0.985010519349
YGR146C-A	54	52.3088593084	0.968682579786
YBR127C	518	516.772743721	0.997630779383
YDL074C	701	756.057916896	1.07854196419
YKL108W	454	521.558373668	1.14880699046
YDR191W	371	388.773260642	1.04790636292
YNR059W	581	621.698182061	1.07004850613
YPR104C	937	1077.86831509	1.15033971727
YFR014C	447	505.236322089	1.13028259975
YGR070W	1156	1176.78753639	1.01798229791
YDL201W	287	306.981086113	1.0696205091
YIR015W	145	170.228836273	1.1739919743
YGL152C	226	218.541364337	0.966997187333
YJL080C	1223	1124.49959079	0.919460008824
YER041W	760	793.56385881	1.04416297212
YHL009W-A	414	424.233531784	1.02471867581
YLR325C	79	74.5689458986	0.943910707577
YMR064W	519	543.466616665	1.04714184329
YPL267W	210	234.737431125	1.11779729107
YOL057W	712	718.893959533	1.00968252743
YJL210W	272	297.185904644	1.09259523766
YKL041W	225	260.787859136	1.15905715171
YDR414C	363	362.515481746	0.998665238969
YMR259C	1421	1393.01618495	0.980306956333
YMR254C	103	102.423940501	0.994407189326
YLR190W	492	510.507547632	1.03761696673
YLR291C	382	384.68738286	1.00703503366
YGR208W	310	314.473863765	1.0144318186
YLR283W	315	337.475462065	1.07135067322
YGL053W	238	245.004312181	1.02942988311
YMR305C	390	351.136274734	0.900349422395
YPR123C	145	134.799417894	0.929651157892
YLR043C	104	96.3110775854	0.926068053706
YLL037W	127	114.495597903	0.901540140969
YDR126W	337	355.052191293	1.05356733321
YOR172W	787	835.368148776	1.06145889298
YDR363W	457	484.887086736	1.06102207163
YMR122W-A	85	57.1079270304	0.671857965064
YLR307C-A	88	89.7231257786	1.01958097476
YER109C	800	869.868923066	1.08733615383
YBR251W	308	328.782737836	1.06747642155
YBR190W	104	109.147902308	1.04949906065
YGR294W	121	100.646734455	0.831791193839
YLR148W	919	932.122142788	1.01427871903
YLR384C	1350	1395.82912188	1.03394749769
YOR069W	676	723.661370393	1.07050498579
YJL082W	732	750.984354112	1.02593490999
YGL188C	58	59.101326492	1.01898838779
YDL073W	985	1012.04248217	1.02745429662
YBL093C	221	263.625750481	1.19287669901
YDR420W	1803	1903.58173157	1.05578576349
YDL003W	567	604.878481713	1.06680508239
YIL144W	692	732.018412486	1.05783007585
YHR122W	232	250.514186448	1.07980252779
YBR003W	474	479.786980809	1.01220882027
YKL098W	358	394.864129042	1.10297242749
YER011W	255	193.176991197	0.757556828224
YNL122C	116	121.591958173	1.04820653597
YBR133C	828	851.866498756	1.02882427386
YFR013W	788	834.64950559	1.05919988019
YIL053W	251	233.909411941	0.931910007735
YOR102W	117	113.208292604	0.967592244475
YDR004W	461	502.486403641	1.08999219879
YHR019C	555	544.833774509	0.981682476593
YOL149W	232	240.571794319	1.03694738931
YGL114W	726	756.237654421	1.04164966174
YCR066W	488	502.002794261	1.02869425053
YPL208W	584	595.88438802	1.02034997949
YDR208W	780	834.440716855	1.06979579084
YDL081C	107	88.4533276666	0.826666613706
YOR022C	716	731.564981925	1.02173880157
YNL280C	439	445.121887554	1.01394507415
YOL076W	797	795.877965569	0.998592177628
YPL226W	1197	1144.75877749	0.956356539258
YPL190C	803	824.724804846	1.02705455149
YJR090C	1152	1223.64917629	1.06219546553
YAL027W	262	282.632394452	1.07874959714
YBL071C	103	102.198697005	0.992220359269
YHR179W	401	385.732834513	0.961927268112
YDL147W	446	456.537387203	1.02362642871
YLR046C	271	274.883304466	1.01432953677
YDR182W-A	68	67.8479357407	0.997763760892
YER137C-A	441	446.502369836	1.01247702911
YBR174C	105	108.442868957	1.03278922816
YKL126W	681	722.279927018	1.06061663292
YNL200C	247	264.440751516	1.07061033003
YML125C	313	314.092763302	1.00349125655
YER039C-A	73	78.7958139659	1.07939471186
YPR084W	457	467.542191709	1.02306825319
YKL094W	314	343.387845268	1.09359186391
YPR182W	87	105.914494804	1.21740798625
YNL230C	380	431.465582074	1.1354357423
YLR457C	320	368.552491792	1.15172653685
YEL020W-A	88	97.0698653514	1.10306665172
YBL058W	424	465.752762313	1.09847349602
YIL132C	214	221.851004119	1.03668693513
YOR137C	623	658.528207629	1.05702762059
YBL043W	258	269.538567027	1.04472312801
YLR410W-A	439	442.314076853	1.00754915001
YJL035C	251	287.016511486	1.14349207763
YPL069C	336	320.488914926	0.953836056327
YKR063C	503	556.158741945	1.10568338359
YPL224C	450	477.201887605	1.06044863912
YBR184W	524	557.838725321	1.06457772008
YOR316C	440	450.380809645	1.02359274919
YML011C	178	191.275410657	1.07458095875
YMR119W-A	125	128.494527327	1.02795621861
YBR048W	157	141.948878861	0.904132986373
YDR094W	112	130.319413707	1.16356619381
YBR208C	1836	1860.80896415	1.01351250771
YOR134W	410	431.977612299	1.05360393244
YBR123C	650	683.989008781	1.05229078274
YLR128W	270	303.897358652	1.12554577279
YPL126W	897	875.852213716	0.976423872593
YDR138W	753	778.79486538	1.03425612932
YMR031C	844	898.811955855	1.06494307566
YNL191W	358	400.173857802	1.11780407207
YKR106W	616	634.800158685	1.03051973813
YHL026C	316	322.675398051	1.02112467738
YPL274W	588	573.124456255	0.974701456216
YLR375W	344	375.47339636	1.09149243128
YIL020C-A	113	105.824566966	0.93650059262
YAL061W	418	477.909021167	1.14332301715
YLL062C	325	342.922306729	1.05514555917
YBR031W	363	318.940257288	0.878623298314
YHR097C	367	411.114643836	1.1202033892
YML046W	630	660.112477316	1.04779758304
YJL121C	239	224.185549498	0.938014851454
YJL133W	315	353.011296206	1.12067078161
YOL141W	696	738.114817246	1.06050979489
YIR039C	538	537.318693624	0.998733631271
YMR155W	548	567.467089617	1.03552388616
YHR170W	519	527.34453146	1.0160780953
YLR432W	524	477.372203653	0.911015655827
YBR182C	453	497.859475179	1.09902753903
YOR335C	959	916.297250691	0.955471585705
YDL236W	313	328.811777448	1.05051686086
YHR171W	631	661.942441048	1.04903714905
YNR034W-A	99	103.033317223	1.04074057801
YOR156C	727	782.521988113	1.07637137292
YJR094C	361	348.018427358	0.964039964981
YGL048C	406	409.100395795	1.00763644285
YDL107W	352	377.73204243	1.07310239327
YPR096C	101	105.951292454	1.04902269756
YKR045C	184	241.536166505	1.31269655709
YPL125W	1033	1027.11882098	0.994306699887
YOR256C	810	853.873774847	1.05416515413
YGR197C	548	565.529648484	1.03198840964
YIL020C	262	283.006446653	1.0801772773
YBL060W	688	715.908784035	1.04056509307
Q0143	51	40.2090714087	0.788413164876
YKL208W	272	309.715516749	1.13865998805
YKL191W	535	582.739192741	1.08923213596
YHR117W	640	662.916515588	1.03580705561
YKL162C-A	51	51.1047254639	1.00205344047
YPR157W	468	507.802344745	1.08504774518
YBR087W	355	366.221589799	1.03161011211
YAL068C	121	100.775063096	0.832851761127
YGR192C	333	296.714513969	0.891034576484
YDR196C	242	257.791577727	1.06525445342
YNL221C	876	976.40389261	1.11461631576
YFL010C	212	243.891051518	1.15042948829
YJR022W	110	119.456021619	1.0859638329
YDR390C	637	649.8943999	1.02024238603
YGR038C-A	441	449.368341619	1.01897583133
YGL045W	543	592.609104389	1.09136114989
YNL138W	527	527.290380774	1.00055100716
YGL093W	918	1002.41642633	1.09195689143
YKR059W	396	351.774092943	0.888318416523
YDR285W	876	925.887451805	1.0569491459
YJL127C-B	53	55.0910582905	1.03945393001
YNL089C	159	146.709199781	0.922699369691
YML067C	353	370.150501634	1.04858499047
YMR004W	512	540.067907246	1.05482013134
YOR321W	754	764.11471667	1.01341474359
YKR078W	586	633.37322793	1.08084168589
YDL072C	204	194.980863745	0.955788547772
YBL005W	977	976.292977179	0.999276332834
YER050C	139	165.121562932	1.18792491318
YJR135C	240	266.726732313	1.11136138464
YAR018C	436	476.138637659	1.09206109555
YLR295C	125	121.934590442	0.975476723535
YPL021W	188	198.184607662	1.05417344501
YHR213W	199	192.272827031	0.966195110708
YIL048W	1152	1125.25464414	0.97678354526
YBL100C	105	117.421837628	1.11830321551
YGR238C	883	927.221664775	1.05008116056
YHL042W	151	141.420248985	0.936557940298
YLR309C	912	967.483318957	1.06083697254
YIL139C	246	253.129707122	1.02898254928
YJL114W	415	426.670920973	1.02812270114
YHR051W	149	147.798172018	0.99193404039
YJL133C-A	75	65.7758235013	0.877010980017
YNL325C	880	925.231296034	1.05139920004
YGR224W	614	615.969242552	1.00320723543
YJR151W-A	17	16.6054849183	0.976793230489
YHR032W	582	636.252556901	1.09321745172
YDR404C	172	175.078742611	1.01789966634
YKL063C	168	172.066091237	1.02420292403
YGL137W	890	896.913514831	1.00776799419
YBR126C	496	531.600125928	1.07177444744
YOR053W	114	106.872752484	0.93748028495
YAL019W	1132	1245.27570442	1.1000668767
YNL181W	408	444.170515112	1.08865322331
YNL146W	101	98.0926988643	0.97121484024
YGL193C	104	100.818651873	0.969410114159
YPL181W	507	594.828736898	1.17323222268
YDR423C	410	461.661286564	1.12600313796
YGR216C	610	607.590158209	0.996049439688
YDR156W	138	145.507636344	1.05440316192
YMR290W-A	116	97.4263807263	0.839882592468
YBR233W-A	95	104.848636616	1.10366985912
YCR060W	112	133.186030718	1.18916098855
YHR214C-C	479	484.203004225	1.01086222176
YLR448W	177	161.631303444	0.913171205898
YLR343W	556	569.982093612	1.02514765038
YOR218C	140	118.987900749	0.849913576777
YNL103W	673	727.101026296	1.08038785482
YOR274W	429	476.240442037	1.11011758051
YOR068C	115	112.36314495	0.977070825653
YJL004C	204	213.833547429	1.04820366387
YLR058C	470	433.656435507	0.922673267036
YBR015C	598	641.112206208	1.07209399032
YOR293C-A	50	53.2055753814	1.06411150763
YER076C	303	320.456203002	1.05761123103
YAL048C	663	684.478181746	1.03239544758
YOL026C	114	127.896842393	1.12190212625
YKR044W	444	488.043775785	1.09919769321
YPL239W	201	214.174104067	1.0655428063
YDR235W	545	564.120207541	1.03508294962
YLR365W	111	110.059412597	0.991526239617
YDR459C	375	405.777608935	1.08207362383
YPL201C	462	485.936539595	1.05181069176
YOR211C	882	912.799742357	1.03492034281
YDL178W	531	530.931620472	0.999871224995
YMR193C-A	129	110.521891979	0.856758852547
YMR173W	431	407.449786414	0.94535913321
YOR130C	293	330.160022758	1.12682601624
YLR167W	153	156.744920254	1.02447660297
YDR542W	121	100.873163847	0.833662511132
YIL107C	828	856.693674885	1.03465419672
YOL118C	103	107.728915882	1.04591180468
YGR044C	301	331.715829256	1.10204594437
YDR185C	180	197.19209068	1.09551161489
YBR261C	233	258.502350466	1.10945214792
YPL238C	130	130.091382208	1.00070294006
YGR282C	314	269.298186658	0.857637537126
YLR246W	360	386.18573938	1.07273816494
YCL001W-B	85	96.598903796	1.13645769172
YER044C	149	134.800800119	0.904703356506
YPL227C	335	346.433158035	1.03412882995
YDL189W	458	498.629070578	1.08870976109
YBL102W	216	233.145366654	1.07937669747
YOL041C	460	481.175834768	1.04603442341
YCR094W	392	412.024167763	1.05108206062
YHR216W	524	507.318475918	0.968165030378
YDL025W-A	35	35.38830013	1.01109428943
YLR354C	336	302.497708585	0.90029079936
YGL224C	281	293.371408521	1.04402636484
YNL160W	355	288.499293779	0.812674066982
YCR069W	319	304.357886678	0.954099958237
YER181C	108	106.105043656	0.982454107929
YKR055W	292	308.800934602	1.05753744727
YPR093C	289	337.846115142	1.16901769945
YGL198W	236	255.840018201	1.08406787374
YDR059C	149	149.233338014	1.00156602694
YDR001C	752	793.145365423	1.05471458168
YLR419W	1436	1485.2053122	1.03426553774
YAL031C	761	801.297268828	1.05295304708
YGR185C	395	384.111877667	0.972435133334
Q0045	535	502.761472154	0.939741069446
YNL290W	341	370.681368118	1.08704213524
YGR253C	261	270.959973235	1.03816081699
YIR025W	369	448.853605237	1.21640543425
Q0070	631	576.721471027	0.913980144258
YHR093W	183	196.379231046	1.07311055217
YCR095C	363	383.726099077	1.05709669167
YNL078W	408	463.65983905	1.13642117414
YLR438W	425	397.78108767	0.935955500399
YKL083W	205	168.986651679	0.824325130142
YOR158W	319	324.941458426	1.01862526152
YOR391C	238	260.992541012	1.09660731518
YIR019C	1368	1141.14432789	0.834169830328
YAL015C	400	443.491379642	1.10872844911
YMR231W	1030	1042.55750373	1.0121917512
YML053C	213	208.383577594	0.978326655372
YFL021W	511	524.310455164	1.02604785746
YBR118W	459	442.331826963	0.963685897524
YDL104C	408	452.427032973	1.1088897867
YDL191W	121	122.278571914	1.01056671004
YOL001W	294	331.935297293	1.12903162345
YJR111C	284	293.272891343	1.03265102586
YDL004W	161	151.623739616	0.941762357864
YMR212C	783	785.958264471	1.00377811554
YDR298C	213	209.735018021	0.984671446109
YNL248C	416	415.485059403	0.998762162026
YOL115W	585	629.096205875	1.0753781297
YBL032W	382	364.887524504	0.955202943728
YNL282W	196	225.757171135	1.15182230171
YFR018C	364	428.059820982	1.17598851918
YMR111C	463	522.626592561	1.12878313728
YNL170W	132	122.904035976	0.931091181639
YKR067W	744	747.489027151	1.00468955262
YKL085W	335	324.188032702	0.967725470753
YJL076W	1190	1270.76477338	1.06786955747
YKL097C	137	161.317173438	1.17749761634
YLR007W	337	371.509174729	1.10240111196
YER023C-A	71	70.2071462061	0.988833045157
YIR029W	344	388.106365544	1.12821617891
YGL014C-A	54	59.7114164817	1.10576697188
YPL264C	354	350.976890282	0.99146014204
YOR184W	396	393.280640886	0.993132931531
YBL070C	107	102.706944455	0.959877985562
YHR058C	296	334.750499752	1.13091385051
YKR099W	812	924.165865043	1.13813530178
